mes,lote,cod_distrito,distrito,año,waste_type,amount,category
SEPTIEMBRE,5,18,VILLA DE VALLECAS ,2022,residuos_varios_viapublica_resto,68.456,non-recyclable
SEPTIEMBRE,5,18,VILLA DE VALLECAS ,2022,residuos_varios_viapublica_resto,68.456,non-recyclable
SEPTIEMBRE,5,14,MORATALAZ,2022,residuos_varios_viapublica_resto,182.548,non-recyclable
SEPTIEMBRE,5,14,MORATALAZ,2022,residuos_varios_viapublica_resto,182.548,non-recyclable
SEPTIEMBRE,5,19,VICÁLVARO,2022,residuos_varios_viapublica_resto,45.637,non-recyclable
SEPTIEMBRE,5,19,VICÁLVARO,2022,residuos_varios_viapublica_resto,45.637,non-recyclable
SEPTIEMBRE,6,11,CARABANCHEL,2022,residuos_varios_viapublica_resto,167.728,non-recyclable
SEPTIEMBRE,6,11,CARABANCHEL,2022,residuos_varios_viapublica_resto,167.728,non-recyclable
SEPTIEMBRE,6,12,USERA,2022,residuos_varios_viapublica_resto,104.83,non-recyclable
SEPTIEMBRE,6,12,USERA,2022,residuos_varios_viapublica_resto,104.83,non-recyclable
SEPTIEMBRE,6,17,VILLAVERDE,2022,residuos_varios_viapublica_resto,146.762,non-recyclable
SEPTIEMBRE,6,17,VILLAVERDE,2022,residuos_varios_viapublica_resto,146.762,non-recyclable
OCTUBRE,1,1,CENTRO ,2022,residuos_varios_viapublica_resto,666.4,non-recyclable
OCTUBRE,1,1,CENTRO ,2022,residuos_varios_viapublica_resto,666.4,non-recyclable
OCTUBRE,1,6,TETUÁN,2022,residuos_varios_viapublica_resto,382.74,non-recyclable
OCTUBRE,1,6,TETUÁN,2022,residuos_varios_viapublica_resto,382.74,non-recyclable
OCTUBRE,1,7,CHAMBERÍ,2022,residuos_varios_viapublica_resto,308.98,non-recyclable
OCTUBRE,1,7,CHAMBERÍ,2022,residuos_varios_viapublica_resto,308.98,non-recyclable
OCTUBRE,2,2,ARGANZUELA,2022,residuos_varios_viapublica_resto,216.06,non-recyclable
OCTUBRE,2,2,ARGANZUELA,2022,residuos_varios_viapublica_resto,216.06,non-recyclable
OCTUBRE,2,3,RETIRO,2022,residuos_varios_viapublica_resto,193.98,non-recyclable
OCTUBRE,2,3,RETIRO,2022,residuos_varios_viapublica_resto,193.98,non-recyclable
OCTUBRE,2,4,SALAMANCA,2022,residuos_varios_viapublica_resto,57.36,non-recyclable
OCTUBRE,2,4,SALAMANCA,2022,residuos_varios_viapublica_resto,57.36,non-recyclable
OCTUBRE,2,5,CHAMARTÍN,2022,residuos_varios_viapublica_resto,167.28,non-recyclable
OCTUBRE,2,5,CHAMARTÍN,2022,residuos_varios_viapublica_resto,167.28,non-recyclable
OCTUBRE,3,8,FUENCARRAL,2022,residuos_varios_viapublica_resto,169.78,non-recyclable
OCTUBRE,3,8,FUENCARRAL,2022,residuos_varios_viapublica_resto,169.78,non-recyclable
OCTUBRE,3,9,MONCLOA,2022,residuos_varios_viapublica_resto,144.6,non-recyclable
OCTUBRE,3,9,MONCLOA,2022,residuos_varios_viapublica_resto,144.6,non-recyclable
OCTUBRE,3,10,LATINA,2022,residuos_varios_viapublica_resto,134.24,non-recyclable
OCTUBRE,3,10,LATINA,2022,residuos_varios_viapublica_resto,134.24,non-recyclable
OCTUBRE,4,15,CIUDAD LINEAL,2022,residuos_varios_viapublica_resto,121.948,non-recyclable
OCTUBRE,4,15,CIUDAD LINEAL,2022,residuos_varios_viapublica_resto,121.948,non-recyclable
OCTUBRE,4,16,HORTALEZA,2022,residuos_varios_viapublica_resto,177.841,non-recyclable
OCTUBRE,4,16,HORTALEZA,2022,residuos_varios_viapublica_resto,177.841,non-recyclable
OCTUBRE,4,20,SAN BLAS,2022,residuos_varios_viapublica_resto,132.11,non-recyclable
OCTUBRE,4,20,SAN BLAS,2022,residuos_varios_viapublica_resto,132.11,non-recyclable
OCTUBRE,4,21,BARAJAS,2022,residuos_varios_viapublica_resto,76.217,non-recyclable
OCTUBRE,4,21,BARAJAS,2022,residuos_varios_viapublica_resto,76.217,non-recyclable
OCTUBRE,5,13,PUENTE DE VALLECAS ,2022,residuos_varios_viapublica_resto,117.935,non-recyclable
OCTUBRE,5,13,PUENTE DE VALLECAS ,2022,residuos_varios_viapublica_resto,117.935,non-recyclable
OCTUBRE,5,18,VILLA DE VALLECAS ,2022,residuos_varios_viapublica_resto,44.115,non-recyclable
OCTUBRE,5,18,VILLA DE VALLECAS ,2022,residuos_varios_viapublica_resto,44.115,non-recyclable
OCTUBRE,5,14,MORATALAZ,2022,residuos_varios_viapublica_resto,102.64,non-recyclable
OCTUBRE,5,14,MORATALAZ,2022,residuos_varios_viapublica_resto,102.64,non-recyclable
OCTUBRE,5,19,VICÁLVARO,2022,residuos_varios_viapublica_resto,29.41,non-recyclable
OCTUBRE,5,19,VICÁLVARO,2022,residuos_varios_viapublica_resto,29.41,non-recyclable
OCTUBRE,6,11,CARABANCHEL,2022,residuos_varios_viapublica_resto,201.8,non-recyclable
OCTUBRE,6,11,CARABANCHEL,2022,residuos_varios_viapublica_resto,201.8,non-recyclable
OCTUBRE,6,12,USERA,2022,residuos_varios_viapublica_resto,126.125,non-recyclable
OCTUBRE,6,12,USERA,2022,residuos_varios_viapublica_resto,126.125,non-recyclable
OCTUBRE,6,17,VILLAVERDE,2022,residuos_varios_viapublica_resto,176.575,non-recyclable
OCTUBRE,6,17,VILLAVERDE,2022,residuos_varios_viapublica_resto,176.575,non-recyclable
NOVIEMBRE,1,1,CENTRO ,2022,residuos_varios_viapublica_resto,612.1,non-recyclable
NOVIEMBRE,1,1,CENTRO ,2022,residuos_varios_viapublica_resto,612.1,non-recyclable
NOVIEMBRE,1,6,TETUÁN,2022,residuos_varios_viapublica_resto,404.32,non-recyclable
NOVIEMBRE,1,6,TETUÁN,2022,residuos_varios_viapublica_resto,404.32,non-recyclable
NOVIEMBRE,1,7,CHAMBERÍ,2022,residuos_varios_viapublica_resto,234.28,non-recyclable
NOVIEMBRE,1,7,CHAMBERÍ,2022,residuos_varios_viapublica_resto,234.28,non-recyclable
NOVIEMBRE,2,2,ARGANZUELA,2022,residuos_varios_viapublica_resto,247.3,non-recyclable
NOVIEMBRE,2,2,ARGANZUELA,2022,residuos_varios_viapublica_resto,247.3,non-recyclable
NOVIEMBRE,2,3,RETIRO,2022,residuos_varios_viapublica_resto,205.11,non-recyclable
NOVIEMBRE,2,3,RETIRO,2022,residuos_varios_viapublica_resto,205.11,non-recyclable
NOVIEMBRE,2,4,SALAMANCA,2022,residuos_varios_viapublica_resto,34.24,non-recyclable
NOVIEMBRE,2,4,SALAMANCA,2022,residuos_varios_viapublica_resto,34.24,non-recyclable
NOVIEMBRE,2,5,CHAMARTÍN,2022,residuos_varios_viapublica_resto,108.16,non-recyclable
NOVIEMBRE,2,5,CHAMARTÍN,2022,residuos_varios_viapublica_resto,108.16,non-recyclable
NOVIEMBRE,3,8,FUENCARRAL,2022,residuos_varios_viapublica_resto,207.84,non-recyclable
NOVIEMBRE,3,8,FUENCARRAL,2022,residuos_varios_viapublica_resto,207.84,non-recyclable
NOVIEMBRE,3,9,MONCLOA,2022,residuos_varios_viapublica_resto,198.9,non-recyclable
NOVIEMBRE,3,9,MONCLOA,2022,residuos_varios_viapublica_resto,198.9,non-recyclable
NOVIEMBRE,3,10,LATINA,2022,residuos_varios_viapublica_resto,178.46,non-recyclable
NOVIEMBRE,3,10,LATINA,2022,residuos_varios_viapublica_resto,178.46,non-recyclable
NOVIEMBRE,4,15,CIUDAD LINEAL,2022,residuos_varios_viapublica_resto,111.835,non-recyclable
NOVIEMBRE,4,15,CIUDAD LINEAL,2022,residuos_varios_viapublica_resto,111.835,non-recyclable
NOVIEMBRE,4,16,HORTALEZA,2022,residuos_varios_viapublica_resto,163.093,non-recyclable
NOVIEMBRE,4,16,HORTALEZA,2022,residuos_varios_viapublica_resto,163.093,non-recyclable
NOVIEMBRE,4,20,SAN BLAS,2022,residuos_varios_viapublica_resto,121.155,non-recyclable
NOVIEMBRE,4,20,SAN BLAS,2022,residuos_varios_viapublica_resto,121.155,non-recyclable
NOVIEMBRE,4,21,BARAJAS,2022,residuos_varios_viapublica_resto,69.897,non-recyclable
NOVIEMBRE,4,21,BARAJAS,2022,residuos_varios_viapublica_resto,69.897,non-recyclable
NOVIEMBRE,5,13,PUENTE DE VALLECAS ,2022,residuos_varios_viapublica_resto,121.828,non-recyclable
NOVIEMBRE,5,13,PUENTE DE VALLECAS ,2022,residuos_varios_viapublica_resto,121.828,non-recyclable
NOVIEMBRE,5,18,VILLA DE VALLECAS ,2022,residuos_varios_viapublica_resto,52.212,non-recyclable
NOVIEMBRE,5,18,VILLA DE VALLECAS ,2022,residuos_varios_viapublica_resto,52.212,non-recyclable
NOVIEMBRE,5,14,MORATALAZ,2022,residuos_varios_viapublica_resto,139.232,non-recyclable
NOVIEMBRE,5,14,MORATALAZ,2022,residuos_varios_viapublica_resto,139.232,non-recyclable
NOVIEMBRE,5,19,VICÁLVARO,2022,residuos_varios_viapublica_resto,34.808,non-recyclable
NOVIEMBRE,5,19,VICÁLVARO,2022,residuos_varios_viapublica_resto,34.808,non-recyclable
NOVIEMBRE,6,11,CARABANCHEL,2022,residuos_varios_viapublica_resto,201.8,non-recyclable
NOVIEMBRE,6,11,CARABANCHEL,2022,residuos_varios_viapublica_resto,201.8,non-recyclable
NOVIEMBRE,6,12,USERA,2022,residuos_varios_viapublica_resto,126.125,non-recyclable
NOVIEMBRE,6,12,USERA,2022,residuos_varios_viapublica_resto,126.125,non-recyclable
NOVIEMBRE,6,17,VILLAVERDE,2022,residuos_varios_viapublica_resto,176.575,non-recyclable
NOVIEMBRE,6,17,VILLAVERDE,2022,residuos_varios_viapublica_resto,176.575,non-recyclable
DICIEMBRE,1,1,CENTRO ,2022,residuos_varios_viapublica_resto,687.12,non-recyclable
DICIEMBRE,1,1,CENTRO ,2022,residuos_varios_viapublica_resto,687.12,non-recyclable
DICIEMBRE,1,6,TETUÁN,2022,residuos_varios_viapublica_resto,466.14,non-recyclable
DICIEMBRE,1,6,TETUÁN,2022,residuos_varios_viapublica_resto,466.14,non-recyclable
DICIEMBRE,1,7,CHAMBERÍ,2022,residuos_varios_viapublica_resto,295.9,non-recyclable
DICIEMBRE,1,7,CHAMBERÍ,2022,residuos_varios_viapublica_resto,295.9,non-recyclable
DICIEMBRE,2,2,ARGANZUELA,2022,residuos_varios_viapublica_resto,241.12,non-recyclable
DICIEMBRE,2,2,ARGANZUELA,2022,residuos_varios_viapublica_resto,241.12,non-recyclable
DICIEMBRE,2,3,RETIRO,2022,residuos_varios_viapublica_resto,230.94,non-recyclable
DICIEMBRE,2,3,RETIRO,2022,residuos_varios_viapublica_resto,230.94,non-recyclable
DICIEMBRE,2,4,SALAMANCA,2022,residuos_varios_viapublica_resto,7.58,non-recyclable
DICIEMBRE,2,4,SALAMANCA,2022,residuos_varios_viapublica_resto,7.58,non-recyclable
DICIEMBRE,2,5,CHAMARTÍN,2022,residuos_varios_viapublica_resto,127.42,non-recyclable
DICIEMBRE,2,5,CHAMARTÍN,2022,residuos_varios_viapublica_resto,127.42,non-recyclable
DICIEMBRE,3,8,FUENCARRAL,2022,residuos_varios_viapublica_resto,267.52,non-recyclable
DICIEMBRE,3,8,FUENCARRAL,2022,residuos_varios_viapublica_resto,267.52,non-recyclable
DICIEMBRE,3,9,MONCLOA,2022,residuos_varios_viapublica_resto,168.14,non-recyclable
DICIEMBRE,3,9,MONCLOA,2022,residuos_varios_viapublica_resto,168.14,non-recyclable
DICIEMBRE,3,10,LATINA,2022,residuos_varios_viapublica_resto,200.96,non-recyclable
DICIEMBRE,3,10,LATINA,2022,residuos_varios_viapublica_resto,200.96,non-recyclable
DICIEMBRE,4,15,CIUDAD LINEAL,2022,residuos_varios_viapublica_resto,96.797,non-recyclable
DICIEMBRE,4,15,CIUDAD LINEAL,2022,residuos_varios_viapublica_resto,96.797,non-recyclable
DICIEMBRE,4,16,HORTALEZA,2022,residuos_varios_viapublica_resto,141.162,non-recyclable
DICIEMBRE,4,16,HORTALEZA,2022,residuos_varios_viapublica_resto,141.162,non-recyclable
DICIEMBRE,4,20,SAN BLAS,2022,residuos_varios_viapublica_resto,104.863,non-recyclable
DICIEMBRE,4,20,SAN BLAS,2022,residuos_varios_viapublica_resto,104.863,non-recyclable
DICIEMBRE,4,21,BARAJAS,2022,residuos_varios_viapublica_resto,60.498,non-recyclable
DICIEMBRE,4,21,BARAJAS,2022,residuos_varios_viapublica_resto,60.498,non-recyclable
DICIEMBRE,5,13,PUENTE DE VALLECAS ,2022,residuos_varios_viapublica_resto,151.858,non-recyclable
DICIEMBRE,5,13,PUENTE DE VALLECAS ,2022,residuos_varios_viapublica_resto,151.858,non-recyclable
DICIEMBRE,5,18,VILLA DE VALLECAS ,2022,residuos_varios_viapublica_resto,65.082,non-recyclable
DICIEMBRE,5,18,VILLA DE VALLECAS ,2022,residuos_varios_viapublica_resto,65.082,non-recyclable
DICIEMBRE,5,14,MORATALAZ,2022,residuos_varios_viapublica_resto,173.552,non-recyclable
DICIEMBRE,5,14,MORATALAZ,2022,residuos_varios_viapublica_resto,173.552,non-recyclable
DICIEMBRE,5,19,VICÁLVARO,2022,residuos_varios_viapublica_resto,43.388,non-recyclable
DICIEMBRE,5,19,VICÁLVARO,2022,residuos_varios_viapublica_resto,43.388,non-recyclable
DICIEMBRE,6,11,CARABANCHEL,2022,residuos_varios_viapublica_resto,252.525,non-recyclable
DICIEMBRE,6,11,CARABANCHEL,2022,residuos_varios_viapublica_resto,252.525,non-recyclable
DICIEMBRE,6,12,USERA,2022,residuos_varios_viapublica_resto,149.219,non-recyclable
DICIEMBRE,6,12,USERA,2022,residuos_varios_viapublica_resto,149.219,non-recyclable
DICIEMBRE,6,17,VILLAVERDE,2022,residuos_varios_viapublica_resto,172.176,non-recyclable
DICIEMBRE,6,17,VILLAVERDE,2022,residuos_varios_viapublica_resto,172.176,non-recyclable
ENERO,1,1,CENTRO ,2023,residuos_varios_viapublica_resto,572.56,non-recyclable
ENERO,1,1,CENTRO ,2023,residuos_varios_viapublica_resto,572.56,non-recyclable
ENERO,1,6,TETUÁN,2023,residuos_varios_viapublica_resto,404.62,non-recyclable
ENERO,1,6,TETUÁN,2023,residuos_varios_viapublica_resto,404.62,non-recyclable
ENERO,1,7,CHAMBERÍ,2023,residuos_varios_viapublica_resto,260.22,non-recyclable
ENERO,1,7,CHAMBERÍ,2023,residuos_varios_viapublica_resto,260.22,non-recyclable
ENERO,2,2,ARGANZUELA,2023,residuos_varios_viapublica_resto,150.8,non-recyclable
ENERO,2,2,ARGANZUELA,2023,residuos_varios_viapublica_resto,150.8,non-recyclable
ENERO,2,3,RETIRO,2023,residuos_varios_viapublica_resto,83.088,non-recyclable
ENERO,2,3,RETIRO,2023,residuos_varios_viapublica_resto,83.088,non-recyclable
ENERO,2,4,SALAMANCA,2023,residuos_varios_viapublica_resto,359.14,non-recyclable
ENERO,2,4,SALAMANCA,2023,residuos_varios_viapublica_resto,359.14,non-recyclable
ENERO,2,5,CHAMARTÍN,2023,residuos_varios_viapublica_resto,104.82,non-recyclable
ENERO,2,5,CHAMARTÍN,2023,residuos_varios_viapublica_resto,104.82,non-recyclable
ENERO,3,8,FUENCARRAL,2023,residuos_varios_viapublica_resto,133.38,non-recyclable
ENERO,3,8,FUENCARRAL,2023,residuos_varios_viapublica_resto,133.38,non-recyclable
ENERO,3,9,MONCLOA,2023,residuos_varios_viapublica_resto,81.02,non-recyclable
ENERO,3,9,MONCLOA,2023,residuos_varios_viapublica_resto,81.02,non-recyclable
ENERO,3,10,LATINA,2023,residuos_varios_viapublica_resto,93.0,non-recyclable
ENERO,3,10,LATINA,2023,residuos_varios_viapublica_resto,93.0,non-recyclable
ENERO,4,15,CIUDAD LINEAL,2023,residuos_varios_viapublica_resto,94.445,non-recyclable
ENERO,4,15,CIUDAD LINEAL,2023,residuos_varios_viapublica_resto,94.445,non-recyclable
ENERO,4,16,HORTALEZA,2023,residuos_varios_viapublica_resto,151.112,non-recyclable
ENERO,4,16,HORTALEZA,2023,residuos_varios_viapublica_resto,151.112,non-recyclable
ENERO,4,20,SAN BLAS,2023,residuos_varios_viapublica_resto,75.556,non-recyclable
ENERO,4,20,SAN BLAS,2023,residuos_varios_viapublica_resto,75.556,non-recyclable
ENERO,4,21,BARAJAS,2023,residuos_varios_viapublica_resto,56.667,non-recyclable
ENERO,4,21,BARAJAS,2023,residuos_varios_viapublica_resto,56.667,non-recyclable
ENERO,5,13,PUENTE DE VALLECAS,2023,residuos_varios_viapublica_resto,127.943,non-recyclable
ENERO,5,13,PUENTE DE VALLECAS,2023,residuos_varios_viapublica_resto,127.943,non-recyclable
ENERO,5,18,VILLA DE VALLECAS,2023,residuos_varios_viapublica_resto,49.792,non-recyclable
ENERO,5,18,VILLA DE VALLECAS,2023,residuos_varios_viapublica_resto,49.792,non-recyclable
ENERO,5,14,MORATALAZ,2023,residuos_varios_viapublica_resto,35.547,non-recyclable
ENERO,5,14,MORATALAZ,2023,residuos_varios_viapublica_resto,35.547,non-recyclable
ENERO,5,19,VICÁLVARO,2023,residuos_varios_viapublica_resto,23.698,non-recyclable
ENERO,5,19,VICÁLVARO,2023,residuos_varios_viapublica_resto,23.698,non-recyclable
ENERO,6,11,CARABANCHEL,2023,residuos_varios_viapublica_resto,182.741,non-recyclable
ENERO,6,11,CARABANCHEL,2023,residuos_varios_viapublica_resto,182.741,non-recyclable
ENERO,6,12,USERA,2023,residuos_varios_viapublica_resto,107.983,non-recyclable
ENERO,6,12,USERA,2023,residuos_varios_viapublica_resto,107.983,non-recyclable
ENERO,6,17,VILLAVERDE,2023,residuos_varios_viapublica_resto,124.596,non-recyclable
ENERO,6,17,VILLAVERDE,2023,residuos_varios_viapublica_resto,124.596,non-recyclable
FEBRERO,1,1,CENTRO ,2023,residuos_varios_viapublica_resto,536.8,non-recyclable
FEBRERO,1,1,CENTRO ,2023,residuos_varios_viapublica_resto,536.8,non-recyclable
FEBRERO,1,6,TETUÁN,2023,residuos_varios_viapublica_resto,351.02,non-recyclable
FEBRERO,1,6,TETUÁN,2023,residuos_varios_viapublica_resto,351.02,non-recyclable
FEBRERO,1,7,CHAMBERÍ,2023,residuos_varios_viapublica_resto,206.88,non-recyclable
FEBRERO,1,7,CHAMBERÍ,2023,residuos_varios_viapublica_resto,206.88,non-recyclable
FEBRERO,2,2,ARGANZUELA,2023,residuos_varios_viapublica_resto,124.5,non-recyclable
FEBRERO,2,2,ARGANZUELA,2023,residuos_varios_viapublica_resto,124.5,non-recyclable
FEBRERO,2,3,RETIRO,2023,residuos_varios_viapublica_resto,96.5,non-recyclable
FEBRERO,2,3,RETIRO,2023,residuos_varios_viapublica_resto,96.5,non-recyclable
FEBRERO,2,4,SALAMANCA,2023,residuos_varios_viapublica_resto,290.36,non-recyclable
FEBRERO,2,4,SALAMANCA,2023,residuos_varios_viapublica_resto,290.36,non-recyclable
FEBRERO,2,5,CHAMARTÍN,2023,residuos_varios_viapublica_resto,120.8,non-recyclable
FEBRERO,2,5,CHAMARTÍN,2023,residuos_varios_viapublica_resto,120.8,non-recyclable
FEBRERO,3,8,FUENCARRAL,2023,residuos_varios_viapublica_resto,140.12,non-recyclable
FEBRERO,3,8,FUENCARRAL,2023,residuos_varios_viapublica_resto,140.12,non-recyclable
FEBRERO,3,9,MONCLOA,2023,residuos_varios_viapublica_resto,77.36,non-recyclable
FEBRERO,3,9,MONCLOA,2023,residuos_varios_viapublica_resto,77.36,non-recyclable
FEBRERO,3,10,LATINA,2023,residuos_varios_viapublica_resto,91.92,non-recyclable
FEBRERO,3,10,LATINA,2023,residuos_varios_viapublica_resto,91.92,non-recyclable
FEBRERO,4,15,CIUDAD LINEAL,2023,residuos_varios_viapublica_resto,92.871,non-recyclable
FEBRERO,4,15,CIUDAD LINEAL,2023,residuos_varios_viapublica_resto,92.871,non-recyclable
FEBRERO,4,16,HORTALEZA,2023,residuos_varios_viapublica_resto,108.35,non-recyclable
FEBRERO,4,16,HORTALEZA,2023,residuos_varios_viapublica_resto,108.35,non-recyclable
FEBRERO,4,20,SAN BLAS,2023,residuos_varios_viapublica_resto,61.914,non-recyclable
FEBRERO,4,20,SAN BLAS,2023,residuos_varios_viapublica_resto,61.914,non-recyclable
FEBRERO,4,21,BARAJAS,2023,residuos_varios_viapublica_resto,46.436,non-recyclable
FEBRERO,4,21,BARAJAS,2023,residuos_varios_viapublica_resto,46.436,non-recyclable
FEBRERO,5,13,PUENTE DE VALLECAS ,2023,residuos_varios_viapublica_resto,79.698,non-recyclable
FEBRERO,5,13,PUENTE DE VALLECAS ,2023,residuos_varios_viapublica_resto,79.698,non-recyclable
FEBRERO,5,18,VILLA DE VALLECAS ,2023,residuos_varios_viapublica_resto,37.512,non-recyclable
FEBRERO,5,18,VILLA DE VALLECAS ,2023,residuos_varios_viapublica_resto,37.512,non-recyclable
FEBRERO,5,14,MORATALAZ,2023,residuos_varios_viapublica_resto,23.442,non-recyclable
FEBRERO,5,14,MORATALAZ,2023,residuos_varios_viapublica_resto,23.442,non-recyclable
FEBRERO,5,19,VICÁLVARO,2023,residuos_varios_viapublica_resto,15.628,non-recyclable
FEBRERO,5,19,VICÁLVARO,2023,residuos_varios_viapublica_resto,15.628,non-recyclable
FEBRERO,6,11,CARABANCHEL,2023,residuos_varios_viapublica_resto,146.368,non-recyclable
FEBRERO,6,11,CARABANCHEL,2023,residuos_varios_viapublica_resto,146.368,non-recyclable
FEBRERO,6,12,USERA,2023,residuos_varios_viapublica_resto,91.48,non-recyclable
FEBRERO,6,12,USERA,2023,residuos_varios_viapublica_resto,91.48,non-recyclable
FEBRERO,6,17,VILLAVERDE,2023,residuos_varios_viapublica_resto,128.072,non-recyclable
FEBRERO,6,17,VILLAVERDE,2023,residuos_varios_viapublica_resto,128.072,non-recyclable
MARZO,1,1,CENTRO ,2023,residuos_varios_viapublica_resto,619.64,non-recyclable
MARZO,1,1,CENTRO ,2023,residuos_varios_viapublica_resto,619.64,non-recyclable
MARZO,1,6,TETUÁN,2023,residuos_varios_viapublica_resto,300.58,non-recyclable
MARZO,1,6,TETUÁN,2023,residuos_varios_viapublica_resto,300.58,non-recyclable
MARZO,1,7,CHAMBERÍ,2023,residuos_varios_viapublica_resto,299.7,non-recyclable
MARZO,1,7,CHAMBERÍ,2023,residuos_varios_viapublica_resto,299.7,non-recyclable
MARZO,2,2,ARGANZUELA,2023,residuos_varios_viapublica_resto,167.968,non-recyclable
MARZO,2,2,ARGANZUELA,2023,residuos_varios_viapublica_resto,167.968,non-recyclable
MARZO,2,3,RETIRO,2023,residuos_varios_viapublica_resto,170.24,non-recyclable
MARZO,2,3,RETIRO,2023,residuos_varios_viapublica_resto,170.24,non-recyclable
MARZO,2,4,SALAMANCA,2023,residuos_varios_viapublica_resto,384.27,non-recyclable
MARZO,2,4,SALAMANCA,2023,residuos_varios_viapublica_resto,384.27,non-recyclable
MARZO,2,5,CHAMARTÍN,2023,residuos_varios_viapublica_resto,90.02,non-recyclable
MARZO,2,5,CHAMARTÍN,2023,residuos_varios_viapublica_resto,90.02,non-recyclable
MARZO,3,8,FUENCARRAL,2023,residuos_varios_viapublica_resto,104.34,non-recyclable
MARZO,3,8,FUENCARRAL,2023,residuos_varios_viapublica_resto,104.34,non-recyclable
MARZO,3,9,MONCLOA,2023,residuos_varios_viapublica_resto,120.42,non-recyclable
MARZO,3,9,MONCLOA,2023,residuos_varios_viapublica_resto,120.42,non-recyclable
MARZO,3,10,LATINA,2023,residuos_varios_viapublica_resto,120.46,non-recyclable
MARZO,3,10,LATINA,2023,residuos_varios_viapublica_resto,120.46,non-recyclable
MARZO,4,15,CIUDAD LINEAL,2023,residuos_varios_viapublica_resto,117.216,non-recyclable
MARZO,4,15,CIUDAD LINEAL,2023,residuos_varios_viapublica_resto,117.216,non-recyclable
MARZO,4,16,HORTALEZA,2023,residuos_varios_viapublica_resto,136.752,non-recyclable
MARZO,4,16,HORTALEZA,2023,residuos_varios_viapublica_resto,136.752,non-recyclable
MARZO,4,20,SAN BLAS,2023,residuos_varios_viapublica_resto,97.68,non-recyclable
MARZO,4,20,SAN BLAS,2023,residuos_varios_viapublica_resto,97.68,non-recyclable
MARZO,4,21,BARAJAS,2023,residuos_varios_viapublica_resto,39.072,non-recyclable
MARZO,4,21,BARAJAS,2023,residuos_varios_viapublica_resto,39.072,non-recyclable
MARZO,5,13,PUENTE DE VALLECAS ,2023,residuos_varios_viapublica_resto,69.727,non-recyclable
MARZO,5,13,PUENTE DE VALLECAS ,2023,residuos_varios_viapublica_resto,69.727,non-recyclable
MARZO,5,18,VILLA DE VALLECAS ,2023,residuos_varios_viapublica_resto,79.688,non-recyclable
MARZO,5,18,VILLA DE VALLECAS ,2023,residuos_varios_viapublica_resto,79.688,non-recyclable
MARZO,5,14,MORATALAZ,2023,residuos_varios_viapublica_resto,29.883,non-recyclable
MARZO,5,14,MORATALAZ,2023,residuos_varios_viapublica_resto,29.883,non-recyclable
MARZO,5,19,VICÁLVARO,2023,residuos_varios_viapublica_resto,19.922,non-recyclable
MARZO,5,19,VICÁLVARO,2023,residuos_varios_viapublica_resto,19.922,non-recyclable
MARZO,6,11,CARABANCHEL,2023,residuos_varios_viapublica_resto,172.674,non-recyclable
MARZO,6,11,CARABANCHEL,2023,residuos_varios_viapublica_resto,172.674,non-recyclable
MARZO,6,12,USERA,2023,residuos_varios_viapublica_resto,102.034,non-recyclable
MARZO,6,12,USERA,2023,residuos_varios_viapublica_resto,102.034,non-recyclable
MARZO,6,17,VILLAVERDE,2023,residuos_varios_viapublica_resto,117.732,non-recyclable
MARZO,6,17,VILLAVERDE,2023,residuos_varios_viapublica_resto,117.732,non-recyclable
ABRIL,1,1,CENTRO ,2023,residuos_varios_viapublica_resto,571.98,non-recyclable
ABRIL,1,1,CENTRO ,2023,residuos_varios_viapublica_resto,571.98,non-recyclable
ABRIL,1,6,TETUÁN,2023,residuos_varios_viapublica_resto,372.16,non-recyclable
ABRIL,1,6,TETUÁN,2023,residuos_varios_viapublica_resto,372.16,non-recyclable
ABRIL,1,7,CHAMBERÍ,2023,residuos_varios_viapublica_resto,246.58,non-recyclable
ABRIL,1,7,CHAMBERÍ,2023,residuos_varios_viapublica_resto,246.58,non-recyclable
ABRIL,2,2,ARGANZUELA,2023,residuos_varios_viapublica_resto,184.14,non-recyclable
ABRIL,2,2,ARGANZUELA,2023,residuos_varios_viapublica_resto,184.14,non-recyclable
ABRIL,2,3,RETIRO,2023,residuos_varios_viapublica_resto,164.74,non-recyclable
ABRIL,2,3,RETIRO,2023,residuos_varios_viapublica_resto,164.74,non-recyclable
ABRIL,2,4,SALAMANCA,2023,residuos_varios_viapublica_resto,356.4,non-recyclable
ABRIL,2,4,SALAMANCA,2023,residuos_varios_viapublica_resto,356.4,non-recyclable
ABRIL,2,5,CHAMARTÍN,2023,residuos_varios_viapublica_resto,30.24,non-recyclable
ABRIL,2,5,CHAMARTÍN,2023,residuos_varios_viapublica_resto,30.24,non-recyclable
ABRIL,3,8,FUENCARRAL,2023,residuos_varios_viapublica_resto,160.33,non-recyclable
ABRIL,3,8,FUENCARRAL,2023,residuos_varios_viapublica_resto,160.33,non-recyclable
ABRIL,3,9,MONCLOA,2023,residuos_varios_viapublica_resto,116.36,non-recyclable
ABRIL,3,9,MONCLOA,2023,residuos_varios_viapublica_resto,116.36,non-recyclable
ABRIL,3,10,LATINA,2023,residuos_varios_viapublica_resto,124.34,non-recyclable
ABRIL,3,10,LATINA,2023,residuos_varios_viapublica_resto,124.34,non-recyclable
ABRIL,4,15,CIUDAD LINEAL,2023,residuos_varios_viapublica_resto,114.168,non-recyclable
